uniqid,ew,y,east,nw,south,age,female,occupation,form_educ,pmi,det_risk,sanct,tax_mor,fin_diff,resp_coop,wex
320000348,0,NA,0,0,1,32,1,2,3,1,2,2,9.2,3,3,2363.168945
320000359,0,NA,0,0,1,30,1,4,3,0,3,1,7.2,3,3,1750.687012
320000362,0,NA,0,0,1,21,0,4,3,0,3,2,10,3,2,2469.893555
320000363,0,NA,0,0,1,24,1,4,3,1,3,2,8,3,3,2297.668945
320000364,0,NA,0,0,1,58,0,4,1,1,2,1,10,2,2,1285.723633
320000367,0,NA,0,0,1,38,1,3,2,1,2,2,8,3,2,1922.049805
320000368,0,NA,0,0,1,56,1,3,2,1,3,2,9.6,2,2,834.980591
320000371,0,NA,0,0,1,46,1,3,2,1,1,1,1,2,3,1364.151123
320000375,0,NA,0,0,1,54,1,4,3,0,3,2,10,2,1,1528.619263
320000379,0,NA,0,0,1,32,0,3,3,0,3,2,10,2,1,1630.747437
320000383,0,NA,0,0,1,39,0,2,3,0,2,2,10,2,1,1630.747437
320000389,0,NA,0,0,1,43,1,2,3,0,2,2,10,2,1,1528.619263
320000392,0,NA,0,0,1,55,0,2,3,1,4,2,10,2,1,1423.761841
320000409,1,0.9,0,0,1,28,0,4,1,1,2,2,9,3,3,1630.747437
320000410,0,NA,0,0,1,55,0,2,3,0,2,2,10,3,3,1423.761841
320000419,0,NA,0,0,1,42,0,3,1,1,4,3,10,1,3,1283.138062
320000420,0,NA,0,0,1,30,1,4,3,1,2,2,10,2,3,1724.68811
320000421,0,NA,0,0,1,49,1,3,3,1,2,1,10,3,3,1364.151123
320000426,0,NA,0,0,1,45,1,4,3,0,2,1,10,2,3,1364.151123
320000437,0,NA,0,0,1,53,1,3,3,1,2,2,10,2,1,1528.619263
320000439,0,NA,0,0,1,28,0,3,3,1,2,2,10,2,1,1630.747437
320000444,0,NA,0,0,1,40,0,4,3,0,3,2,10,2,1,1438.413208
320000445,0,NA,0,0,1,40,0,2,3,0,4,1,10,2,3,1283.138062
320000447,0,NA,0,0,1,37,0,3,3,1,3,2,10,2,3,1456.080933
320000449,0,NA,0,0,1,35,0,3,3,0,3,2,9.6,3,3,1456.080933
320000454,0,NA,0,0,1,27,1,3,2,1,4,2,10,1,3,1724.68811
320000455,0,NA,0,0,1,22,1,2,3,1,3,2,10,3,3,2260.896973
320000462,0,NA,0,0,1,63,0,3,3,0,3,1,10,3,3,1270.066772
320000478,0,NA,0,0,1,35,1,4,2,1,2,1,8.4,1,3,1591.677246
320000489,0,NA,0,0,1,30,1,3,3,1,2,2,10,2,3,1724.68811
320000490,0,NA,0,0,1,26,1,2,3,1,2,1,9.2,3,3,1724.68811
320000495,0,NA,0,0,1,54,0,4,1,1,1,3,5.2,3,3,1437.120361
320000500,0,NA,0,0,1,57,1,4,2,1,4,3,9.6,2,3,938.40155
320000511,0,NA,0,0,1,25,1,4,3,1,3,2,10,2,3,1584.926147
320000516,0,NA,0,0,1,39,0,4,2,0,1,2,10,3,3,1332.119385
320000522,0,NA,0,0,1,54,1,4,1,1,3,2,10,2,3,1245.791626
320000526,0,NA,0,0,1,50,1,4,1,1,3,1,5.4,2,2,1528.619263
320000527,0,NA,0,0,1,44,0,2,3,1,3,2,10,3,3,1438.413208
320000531,0,NA,0,0,1,37,0,2,3,1,3,1,8.8,3,2,1630.747437
320000533,0,NA,0,0,1,42,1,4,3,1,3,2,9.6,3,2,1528.619263
320000535,0,NA,0,0,1,53,1,4,2,1,2,1,1,3,2,1364.151123
320000538,0,NA,0,0,1,62,1,4,2,1,2,1,1,3,2,834.980591
320000542,0,NA,0,0,1,52,1,4,3,1,2,1,7.8,3,3,1364.151123
320000543,0,NA,0,0,1,28,1,3,3,0,2,2,8,3,3,1724.68811
320000545,0,NA,0,0,1,59,0,3,3,0,3,2,9.6,3,2,1270.066772
320000548,0,NA,0,0,1,67,1,4,1,1,3,2,10,2,3,1232.576782
320000549,0,NA,0,0,1,33,0,3,2,1,2,1,10,2,3,1655.740845
320000552,0,NA,0,0,1,55,0,3,2,1,3,2,10,3,3,1423.761841
320000554,0,NA,0,0,1,39,1,3,3,1,3,2,10,3,3,1928.94458
320000560,0,NA,0,0,1,37,1,3,3,1,4,2,10,2,3,1928.94458
320000563,0,NA,0,0,1,28,1,3,2,1,2,1,8.8,2,3,2363.168945
320000565,0,NA,0,0,1,30,0,4,2,1,2,1,10,3,2,2013.692261
320000566,0,NA,0,0,1,49,1,4,2,1,2,1,10,3,3,1893.465332
320000578,0,NA,0,0,1,30,0,3,2,1,3,1,7,3,3,1456.080933
320000579,0,NA,0,0,1,23,0,3,2,0,3,2,10,3,3,2429.96167
320000584,0,NA,0,0,1,44,0,2,3,0,2,2,9.6,1,2,1283.138062
320000590,0,NA,0,0,1,45,1,2,3,1,2,2,10,2,1,1528.619263
320000596,0,NA,0,0,1,38,1,2,3,1,3,2,10,2,1,1928.94458
320000599,0,NA,0,0,1,58,1,4,2,0,2,2,10,2,1,938.40155
320000600,0,NA,0,0,1,27,0,4,3,1,1,2,10,3,3,1456.080933
320000604,0,NA,0,0,1,51,0,4,2,0,3,1,10,3,3,1283.138062
320000609,0,NA,0,0,1,48,0,3,3,1,2,2,10,3,3,1283.138062
320000610,0,NA,0,0,1,26,1,2,3,1,2,2,10,2,3,1724.68811
320000612,0,NA,0,0,1,49,1,4,2,0,2,1,10,1,3,1364.151123
320000613,0,NA,0,0,1,53,0,4,3,1,4,3,10,2,3,1283.138062
320000614,0,NA,0,0,1,25,0,4,2,1,2,3,10,2,2,2013.692261
320000621,0,NA,0,0,1,43,1,2,3,1,2,2,10,2,3,1893.465332
320000629,0,NA,0,0,1,51,0,3,3,1,1,2,9.4,3,3,1629.167358
320000637,0,NA,0,0,1,32,0,3,3,1,2,2,9,2,3,1839.887573
320000640,0,NA,0,0,1,39,1,2,3,1,1,3,9,2,2,2363.168945
320000644,0,NA,0,0,1,43,0,4,2,0,2,2,10,2,3,1788.320801
320000655,0,NA,0,0,1,55,1,3,2,1,2,1,10,3,3,834.980591
320000664,0,NA,0,0,1,50,1,3,3,1,3,2,10,3,2,1526.033691
320000666,0,NA,0,0,1,58,0,3,1,1,2,2,10,3,2,1423.330933
320000669,0,NA,0,0,1,35,1,3,3,1,3,2,9.4,3,2,1781.138794
320000678,0,NA,0,0,1,28,0,3,3,1,4,2,9.8,3,2,1503.194946
320000682,0,NA,0,0,1,35,0,3,3,1,2,2,10,2,3,1627.156372
320000684,0,NA,0,0,1,43,1,4,2,1,2,1,10,3,3,1893.465332
320000689,0,NA,0,0,1,35,0,3,2,1,1,1,8.8,2,3,2013.692261
320000691,0,NA,0,0,1,47,0,4,2,1,2,1,10,3,3,1788.320801
320000693,0,NA,0,0,1,39,1,3,2,1,3,1,1,3,2,1747.526978
320000697,0,NA,0,0,1,55,0,3,1,1,2,1,1,2,2,1293.049316
320000707,1,0.15,0,0,1,22,0,4,2,1,3,2,9.2,2,3,2709.772705
320000710,0,NA,0,0,1,43,0,2,3,1,3,2,8,3,3,1438.413208
320000712,0,NA,0,0,1,43,1,3,3,1,2,2,9,3,3,1528.619263
320000720,0,NA,0,0,1,58,1,4,2,1,3,3,10,2,2,834.980591
320000722,0,NA,0,0,1,25,1,3,3,1,3,2,9,2,2,1724.68811
320000724,0,NA,0,0,1,34,1,3,3,1,2,2,8.8,2,2,1922.049805
320000727,0,NA,0,0,1,47,1,4,2,1,3,2,8,3,3,1245.791626
320000730,0,NA,0,0,1,28,0,4,3,1,3,2,9.6,2,3,1332.119385
320000731,0,NA,0,0,1,41,1,4,3,1,3,2,10,2,3,1245.791626
320000735,0,NA,0,0,1,64,0,2,3,0,2,2,10,3,3,1270.066772
320000738,0,NA,0,0,1,39,0,4,2,1,1,2,8,2,3,1456.080933
320000749,0,NA,0,0,1,38,1,2,3,1,3,2,10,2,1,1928.94458
320000754,0,NA,0,0,1,30,1,4,3,1,1,1,8.8,3,3,1928.94458
320000755,0,NA,0,0,1,23,0,4,2,1,2,1,9,3,2,2709.772705
320000758,0,NA,0,0,1,42,0,3,2,1,2,1,8.8,3,2,1438.413208
320000762,0,NA,0,0,1,47,0,4,1,1,1,1,9,1,3,1438.413208
320000778,0,NA,0,0,1,54,0,4,2,0,2,2,10,2,3,1438.413208
320000781,0,NA,0,0,1,39,1,4,2,1,3,2,10,1,3,2363.168945
320000782,0,NA,0,0,1,28,1,3,3,1,2,2,9,3,3,2363.168945
320000783,0,NA,0,0,1,24,1,4,3,0,2,2,10,2,3,2510.112793
320000797,0,NA,0,0,1,30,0,4,3,1,2,1,10,3,3,1630.747437
320000798,0,NA,0,0,1,47,0,3,2,0,2,2,10,2,3,1438.413208
320000802,0,NA,0,0,1,37,1,3,3,0,2,2,9.2,3,3,1928.94458
320000814,0,NA,0,0,1,55,0,3,3,0,3,2,1,3,3,1167.938599
320000815,0,NA,0,0,1,59,0,4,2,0,1,2,1,3,2,1167.938599
320000818,0,NA,0,0,1,28,1,2,3,1,2,2,9.2,2,3,1922.049805
320000824,0,NA,0,0,1,58,0,2,2,1,1,2,8,3,2,1423.330933
320000826,1,NA,0,0,1,47,0,3,2,1,1,2,9.8,1,2,1299.656738
320000842,0,NA,0,0,1,62,0,4,1,1,2,2,10,1,3,1423.761841
320000852,0,NA,0,0,1,29,0,3,3,0,2,2,10,1,3,1839.887573
320000854,0,NA,0,0,1,32,1,3,3,1,1,1,8.4,2,3,2166.381836
320000857,0,NA,0,0,1,41,1,4,3,0,1,2,10,3,2,1727.70459
320000859,0,NA,0,0,1,57,0,3,2,1,4,2,9,3,3,1270.066772
320000860,0,NA,0,0,1,24,1,2,3,1,2,2,10,2,3,2260.896973
320000862,0,NA,0,0,1,42,1,4,2,0,2,2,10,2,3,1364.151123
320000876,0,NA,0,0,1,54,1,3,2,1,2,2,9.2,2,3,1528.619263
320000889,0,NA,0,0,1,33,0,4,2,1,3,2,10,2,3,1472.886841
320000891,0,NA,0,0,1,38,0,3,2,1,2,2,9.6,2,3,1472.886841
320000894,0,NA,0,0,1,37,1,4,3,0,3,2,7,1,3,1745.228638
320000902,0,NA,0,0,1,40,1,4,3,1,2,2,10,2,1,1528.619263
320000904,0,NA,0,0,1,60,0,3,2,1,3,2,10,2,1,1423.761841
320000906,0,NA,0,0,1,33,1,2,3,0,4,2,10,2,3,1724.68811
320000907,0,NA,0,0,1,59,1,3,3,0,3,2,9.4,2,2,834.980591
320000913,0,NA,0,0,1,42,0,2,3,1,2,2,10,3,3,1438.413208
320000918,0,NA,0,0,1,38,0,3,2,1,2,1,9.2,3,3,1630.747437
320000935,0,NA,0,0,1,21,0,3,2,1,3,1,9.4,3,2,2508.820068
320000949,0,NA,0,0,1,40,1,3,2,1,1,1,1,1,3,1386.415405
320000957,0,NA,0,0,1,39,0,2,1,0,4,1,10,3,3,1655.740845
320000963,0,NA,0,0,1,32,1,3,3,1,2,2,10,3,2,1954.368896
320000969,0,NA,0,0,1,33,1,3,3,1,3,2,10,2,2,1922.049805
320000970,0,NA,0,0,1,60,0,4,2,1,2,2,10,2,3,1423.330933
320000975,0,NA,0,0,1,45,0,4,2,1,2,1,1,2,1,1180.435303
320000996,0,NA,0,0,1,54,1,2,3,0,2,2,9,3,3,1528.619263
320000999,0,NA,0,0,1,33,0,3,3,1,3,2,8.6,3,2,1630.747437
320001001,0,NA,0,0,1,36,0,3,3,1,1,2,8.4,3,3,1630.747437
320001002,0,NA,0,0,1,54,0,3,3,1,4,2,8.8,3,3,1438.413208
320001005,0,NA,0,0,1,33,1,2,3,1,3,2,10,3,3,1781.138794
320001008,0,NA,0,0,1,37,0,3,2,1,4,3,10,2,3,1503.194946
320001026,0,NA,0,0,1,57,1,3,2,1,3,2,10,2,3,938.40155
320001030,0,NA,0,0,1,41,0,4,2,0,4,2,10,2,3,1437.120361
320001035,0,NA,0,0,1,58,0,3,2,0,3,1,9.4,1,3,1270.066772
320001037,0,NA,0,0,1,60,1,4,1,1,2,2,10,2,3,834.980591
320001040,0,NA,0,0,1,44,1,4,3,1,2,2,8.4,3,3,1528.619263
320001042,0,NA,0,0,1,50,1,3,2,1,2,2,10,2,3,1528.619263
320001057,0,NA,0,0,1,55,1,3,2,0,3,2,9.4,2,2,834.980591
320001058,0,NA,0,0,1,36,0,4,2,0,3,2,9.2,3,2,1456.080933
320001062,0,NA,0,0,1,33,0,4,2,1,3,2,9.4,2,3,1472.886841
320001069,0,NA,0,0,1,38,1,3,2,1,4,1,4,2,2,1922.049805
320001073,0,NA,0,0,1,25,1,2,3,1,2,3,9.4,3,3,1922.049805
320001076,0,NA,0,0,1,60,0,4,2,1,1,2,8.8,2,3,1423.330933
320001079,0,NA,0,0,1,29,0,4,3,1,2,2,10,3,3,1839.887573
320001087,0,NA,0,0,1,20,0,4,2,1,2,1,1,3,3,2454.52417
320001094,0,NA,0,0,1,65,1,4,1,1,3,2,9.2,2,3,1207.296021
320001103,0,NA,0,0,1,41,1,3,3,1,4,2,10,3,3,1528.619263
320001108,0,NA,0,0,1,60,0,3,1,0,3,2,9,2,2,1285.723633
320001111,0,NA,0,0,1,33,0,4,3,1,2,2,10,2,2,1476.477783
320001124,0,NA,0,0,1,50,0,3,3,0,4,2,10,2,1,1438.413208
320001125,0,NA,0,0,1,45,1,3,3,0,2,2,10,2,1,1528.619263
320001130,0,NA,0,0,1,55,0,3,2,0,4,2,10,2,1,1423.761841
320001131,0,NA,0,0,1,60,0,4,3,0,3,2,10,2,1,1423.761841
320001133,0,NA,0,0,1,39,1,3,3,1,2,2,10,2,1,1928.94458
320001135,0,NA,0,0,1,42,1,4,3,0,2,2,10,2,1,1528.619263
320001136,0,NA,0,0,1,27,0,4,3,1,3,2,9.6,2,3,1655.740845
320001142,0,NA,0,0,1,40,0,2,3,1,2,2,10,3,3,1463.119263
320001146,0,NA,0,0,1,30,0,4,2,1,2,1,10,3,3,1655.740845
320001149,0,NA,0,0,1,34,0,4,3,1,3,2,10,3,3,1655.740845
320001150,0,NA,0,0,1,29,0,3,3,1,2,2,10,2,3,1655.740845
320001153,0,NA,0,0,1,25,0,4,3,1,3,2,10,3,3,1839.887573
320001161,0,NA,0,0,1,76,1,4,1,1,1,2,10,3,3,1108.328003
320001168,0,NA,0,0,1,20,0,3,2,1,2,2,5.6,3,3,2695.55249
320001169,0,NA,0,0,1,32,0,4,3,1,3,2,10,2,3,1839.887573
320001174,0,NA,0,0,1,30,1,4,3,1,3,2,6.6,1,3,1954.368896
320001188,0,NA,0,0,1,47,1,2,3,1,2,2,10,3,2,1528.619263
320001196,0,NA,0,0,1,38,1,2,2,1,3,2,10,2,3,2166.381836
330000003,0,NA,1,0,0,27,1,2,3,1,2,1,6.2,1,3,6233.637695
330000004,0,NA,1,0,0,27,1,2,3,0,3,2,10,2,3,6233.637695
330000008,0,NA,1,0,0,49,1,4,2,0,4,1,6,3,3,8475.583008
330000021,0,NA,1,0,0,30,0,2,2,1,1,2,10,3,3,9044.938477
330000026,0,NA,1,0,0,38,1,4,2,0,3,2,8.8,3,2,3446.281982
330000039,0,NA,1,0,0,46,1,3,2,0,3,2,10,3,3,9062.674805
330000049,0,NA,1,0,0,25,1,4,3,0,4,2,9.4,1,3,11679.756836
330000051,0,NA,1,0,0,28,1,3,2,1,3,2,8,1,3,11679.756836
330000052,0,NA,1,0,0,36,0,3,2,1,3,2,8.8,2,3,16579.578125
330000059,0,NA,1,0,0,35,0,3,2,1,4,2,6.6,1,3,16579.578125
330000060,0,NA,1,0,0,45,0,3,2,1,4,2,8.2,3,3,6291.282715
330000062,0,NA,1,0,0,40,1,3,2,1,3,2,10,2,2,3826.73877
330000063,0,NA,1,0,0,57,0,3,2,0,4,2,9.6,3,2,6064.250488
330000082,0,NA,1,0,0,28,0,4,2,0,4,1,7.6,3,3,7458.371582
330000086,0,NA,1,0,0,54,1,2,3,1,3,1,6.8,3,3,9062.674805
330000094,0,NA,1,0,0,60,0,3,2,1,4,2,6.8,3,3,10393.830078
330000128,0,NA,1,0,0,33,1,2,2,1,3,2,8.6,2,2,6233.637695
330000140,0,NA,1,0,0,49,1,3,2,0,4,1,5,2,3,6674.399902
330000144,0,NA,1,0,0,53,1,3,2,1,4,2,8,1,3,6844.674316
330000145,0,NA,1,0,0,46,1,3,2,1,3,2,9.2,1,3,6844.674316
330000147,0,NA,1,0,0,56,0,4,1,1,4,1,7.8,3,2,8300.875
330000149,0,NA,1,0,0,36,0,4,1,1,3,2,10,3,2,7278.341797
330000151,0,NA,1,0,0,34,1,3,2,1,3,2,8,3,3,8282.250977
330000152,0,NA,1,0,0,58,0,3,2,0,3,2,10,3,2,13585.587891
330000158,0,NA,1,0,0,50,0,4,2,0,3,2,8.75,3,3,9438.698242
330000163,0,NA,1,0,0,63,0,4,2,1,3,1,6.2,3,2,8654.726562
330000165,0,NA,1,0,0,46,1,3,2,1,2,1,8.8,2,2,5384.039551
330000185,0,NA,1,0,0,52,0,4,2,1,4,1,6.6,3,3,13152.807617
330000200,0,NA,1,0,0,30,1,4,2,0,2,2,8.6,3,3,4668.355469
330000209,0,NA,1,0,0,64,1,4,1,0,3,2,10,3,3,5063.888184
330000211,0,NA,1,0,0,47,1,3,2,1,2,1,7.46109733559211,3,2,5384.039551
330000212,0,NA,1,0,0,51,0,3,2,1,2,2,9.4,3,3,12011.436523
330000214,0,NA,1,0,0,51,1,3,2,1,2,2,10,3,3,7715.556641
330000216,0,NA,1,0,0,50,0,3,2,1,3,2,10,3,3,12011.436523
330000218,1,0.3,1,0,0,49,1,4,2,1,3,1,1.6,2,2,7351.950195
330000225,0,NA,1,0,0,26,0,2,3,1,3,1,7.4,3,3,12001.681641
330000252,0,NA,1,0,0,38,1,2,3,1,3,1,10,3,3,6047.400391
330000265,0,NA,1,0,0,58,0,3,2,0,4,1,6.33333333333333,3,2,8044.57666
330000268,0,NA,1,0,0,46,1,4,2,1,4,1,1,3,3,6674.399902
330000269,0,NA,1,0,0,32,0,3,2,1,2,2,6,3,3,11230.125977
330000272,0,NA,1,0,0,47,1,4,2,1,2,2,5.4,3,3,8475.583008
330000273,0,NA,1,0,0,27,0,4,2,0,1,2,6,3,3,11230.125977
330000275,0,NA,1,0,0,21,1,4,2,1,3,2,6.4,3,3,10878.93457
330000276,0,NA,1,0,0,28,0,4,2,1,2,2,6,3,3,11230.125977
330000281,0,NA,1,0,0,45,1,4,2,1,2,1,5,3,2,10416.001953
330000283,0,NA,1,0,0,25,1,4,2,1,1,2,6.8,3,3,6047.400391
330000284,0,NA,1,0,0,51,1,4,3,0,2,1,8.6,3,2,6674.399902
330000299,0,NA,1,0,0,34,0,2,2,1,4,2,8.2,3,3,9151.359375
330000300,0,NA,1,0,0,62,0,2,2,0,4,1,8.2,3,3,13585.587891
330000307,0,NA,1,0,0,52,0,4,2,1,2,2,9.4,3,3,8338.12207
330000308,0,NA,1,0,0,40,0,3,3,0,4,2,10,3,3,10679.394531
330000311,0,NA,1,0,0,28,1,3,3,1,1,2,10,3,3,6047.400391
330000314,0,NA,1,0,0,33,1,3,2,1,2,2,10,3,3,6047.400391
330000320,0,NA,1,0,0,54,1,3,3,0,3,2,10,3,3,6674.399902
330000321,0,NA,1,0,0,38,0,3,2,0,2,2,10,3,3,9044.938477
330000324,0,NA,1,0,0,40,0,3,2,0,4,2,10,3,2,10679.394531
330000328,0,NA,1,0,0,50,0,3,3,0,2,2,10,3,3,10679.394531
330000329,0,NA,1,0,0,28,1,3,3,0,1,2,10,3,3,6047.400391
330000331,0,NA,1,0,0,45,0,3,3,0,3,1,8,3,3,10679.394531
330000335,0,NA,1,0,0,30,0,3,3,0,1,2,10,3,3,9044.938477
330000336,0,NA,1,0,0,30,1,3,3,1,2,2,10,3,3,6047.400391
330000338,0,NA,1,0,0,35,1,2,3,1,3,2,9,3,3,6047.400391
330000342,0,NA,1,0,0,47,0,3,3,1,2,2,10,3,3,10679.394531
330000345,0,NA,1,0,0,44,0,3,3,0,2,1,8.66666666666667,3,2,10679.394531
330000349,0,NA,1,0,0,45,0,3,3,0,2,2,10,3,3,10679.394531
330000356,0,NA,1,0,0,34,1,3,3,0,1,1,10,3,3,6047.400391
330000360,0,NA,1,0,0,55,1,2,2,1,4,1,10,2,2,6552.015137
330000365,0,NA,1,0,0,70,0,4,1,1,3,1,6,2,1,9367.75
330000372,0,NA,1,0,0,49,1,4,1,1,2,1,10,1,3,5160.554688
330000375,0,NA,1,0,0,33,0,3,2,1,2,1,6.8,2,2,13703.538086
330000380,0,NA,1,0,0,46,0,3,2,1,3,2,7.2,3,3,8318.611328
330000381,0,NA,1,0,0,43,1,4,2,1,3,2,8.4,3,3,5159.667969
330000383,0,NA,1,0,0,30,0,4,3,0,3,2,7,2,3,13703.538086
330000389,0,NA,1,0,0,57,1,3,3,1,3,2,10,3,3,4082.150391
330000395,0,NA,1,0,0,44,0,3,2,1,3,1,6.2,2,1,6782.595215
330000397,0,NA,1,0,0,40,1,4,2,0,2,1,3.5,2,0,4159.305664
330000402,0,NA,1,0,0,26,1,4,2,0,1,1,7.8,2,3,9541.572266
330000403,0,NA,1,0,0,42,0,3,2,0,3,2,10,3,3,12011.436523
330000404,0,NA,1,0,0,38,1,3,2,0,3,2,10,3,3,7046.875
330000416,0,NA,1,0,0,37,0,4,2,0,3,2,8.8,3,3,7025.59082
330000417,0,NA,1,0,0,36,1,2,3,1,3,2,9,3,3,4668.355469
330000418,0,NA,1,0,0,44,1,3,2,1,3,1,5.8,3,3,10416.001953
330000419,0,NA,1,0,0,54,0,3,2,1,3,1,3.8,3,3,19275.589844
330000420,0,NA,1,0,0,40,1,3,2,0,4,1,2.8,1,3,6674.399902
330000422,0,NA,1,0,0,52,0,2,2,1,3,2,9.4,3,3,8318.611328
330000423,0,NA,1,0,0,42,1,3,2,1,3,2,9.6,3,3,5159.667969
330000433,0,NA,1,0,0,38,0,3,3,1,2,1,7.97010536025024,3,3,7998.460449
330000435,0,NA,1,0,0,42,1,4,2,1,2,2,4.8,2,3,4159.305664
330000437,0,NA,1,0,0,33,0,3,2,1,4,2,6,3,3,9151.359375
330000440,0,NA,1,0,0,62,0,2,3,1,2,3,10,3,3,10314.014648
330000441,0,NA,1,0,0,29,0,3,3,1,2,2,7.8,2,2,9044.938477
330000442,0,NA,1,0,0,46,1,4,2,0,3,1,1,3,3,5159.667969
330000444,0,NA,1,0,0,66,0,2,3,1,3,2,7.4,3,3,14608.121094
330000445,0,NA,1,0,0,45,1,4,2,1,2,1,6.6,3,2,4427.133301
330000448,0,NA,1,0,0,51,0,3,1,1,3,2,4.6,2,2,8599.742188
330000454,0,NA,1,0,0,31,1,3,3,0,2,2,1.4,1,3,3753.130615
330000455,0,NA,1,0,0,37,0,4,2,1,3,2,6,1,3,5707.738281
330000474,0,NA,1,0,0,28,1,4,2,1,2,1,6,1,1,4668.355469
330000485,0,NA,1,0,0,37,0,3,2,1,4,1,10,3,2,9044.938477
330000486,0,NA,1,0,0,49,0,4,2,0,4,2,9,3,3,8318.611328
330000488,0,NA,1,0,0,34,1,3,3,0,3,1,5.4,3,2,6695.684082
330000489,0,NA,1,0,0,51,1,3,2,1,3,2,6,1,3,6844.674316
330000492,0,NA,1,0,0,59,1,3,2,1,3,2,8.6,2,3,12473.483398
330000498,0,NA,1,0,0,30,1,3,2,1,2,2,10,1,3,11679.756836
330000500,0,NA,1,0,0,42,1,3,2,1,3,2,9.4,1,3,12712.044922
330000503,0,NA,1,0,0,22,1,4,2,1,2,2,10,1,3,16060.773438
330000504,0,NA,1,0,0,57,0,3,2,1,3,2,10,2,2,18667.212891
330000509,0,NA,1,0,0,27,0,3,3,0,3,1,3.6,2,3,7582.529785
330000514,0,NA,1,0,0,54,1,2,3,1,3,2,10,3,3,5590.674805
330000515,0,NA,1,0,0,40,1,4,2,0,4,2,3,2,1,6674.399902
330000517,0,NA,1,0,0,39,0,3,2,1,2,2,6.4,2,3,7278.341797
330000522,0,NA,1,0,0,39,1,3,3,1,2,1,5.6,3,3,6047.400391
330000525,0,NA,1,0,0,31,0,4,2,0,2,1,7.43453044424838,3,3,7582.529785
330000526,0,NA,1,0,0,24,0,2,2,1,2,1,8.2,3,2,9848.420898
330000564,0,NA,1,0,0,42,0,4,3,0,2,2,6.4,3,3,8318.611328
330000567,0,NA,1,0,0,45,0,2,3,1,3,2,6.8,3,2,8318.611328
330000568,0,NA,1,0,0,37,1,4,2,0,1,1,5.4,3,2,4668.355469
330000570,0,NA,1,0,0,27,0,2,1,1,3,1,6,3,2,7278.341797
330000576,0,NA,1,0,0,56,0,3,3,0,3,2,10,3,3,11611.469727
330000578,0,NA,1,0,0,35,1,3,2,0,2,2,8,3,3,7046.875
330000579,1,NA,1,0,0,27,0,2,2,1,4,2,8.4,3,3,7458.371582
330000582,0,NA,1,0,0,30,1,3,3,1,3,1,7.8,3,3,5006.243652
330000589,0,NA,1,0,0,38,0,3,2,1,3,2,8,3,3,9292.368164
330000590,0,NA,1,0,0,62,1,3,3,1,3,1,5.4,3,2,7311.155273
330000591,0,NA,1,0,0,61,0,3,2,1,3,1,4.2,3,2,11319.697266
330000603,0,NA,1,0,0,47,1,3,2,1,2,1,5.8,2,2,5160.554688
330000611,0,NA,1,0,0,25,1,3,3,1,2,2,9.8,3,3,6047.400391
330000612,0,NA,1,0,0,51,0,2,3,0,3,2,7.4,3,3,10679.394531
330000613,0,NA,1,0,0,49,1,2,2,1,3,2,10,3,2,6674.399902
330000615,0,NA,1,0,0,38,1,2,2,1,3,1,8.4,3,3,6047.400391
330000632,0,NA,1,0,0,32,0,3,2,0,4,1,6.4,3,3,9834.230469
330000634,0,NA,1,0,0,35,0,3,3,0,3,2,6,3,3,9834.230469
330000635,0,NA,1,0,0,38,1,3,2,1,3,3,5.8,3,3,6695.684082
330000638,0,NA,1,0,0,28,0,3,3,1,2,1,9.8,3,3,7582.529785
330000651,0,NA,1,0,0,38,0,2,2,1,4,1,7.75312382465743,3,3,7582.529785
330000653,0,NA,1,0,0,56,0,3,3,1,3,2,5,3,3,10314.014648
330000654,0,NA,1,0,0,36,0,3,3,1,3,2,4.8,3,3,9044.938477
330000657,0,NA,1,0,0,61,0,3,3,1,3,2,6.8,3,3,10314.014648
330000667,1,0.25,1,0,0,32,1,3,2,1,4,2,5.2,3,3,6047.400391
330000669,0,NA,1,0,0,54,0,3,2,0,3,2,6.8,2,3,10679.394531
330000671,0,NA,1,0,0,44,0,3,3,0,2,2,6.4,2,3,10679.394531
330000682,0,NA,1,0,0,56,1,3,3,1,3,2,9,3,3,6716.081543
330000685,0,NA,1,0,0,29,0,3,2,1,4,2,4,3,3,9151.359375
330000686,0,NA,1,0,0,35,1,2,3,1,3,1,10,3,2,6047.400391
330000688,0,NA,1,0,0,31,0,4,2,0,3,1,7.6,3,3,7025.59082
330000713,0,NA,1,0,0,46,1,4,2,0,4,1,1,3,3,5931.223633
330000714,0,NA,1,0,0,63,0,3,2,1,3,1,8.4,2,2,10393.830078
330000719,0,NA,1,0,0,27,1,3,2,1,3,2,8.2,1,3,6233.637695
330000721,0,NA,1,0,0,35,1,4,2,1,1,1,7.8,2,2,9541.572266
330000725,0,NA,1,0,0,45,1,4,1,1,3,1,4.2,3,1,7451.276855
330000727,0,NA,1,0,0,33,1,4,2,1,3,1,6.2,2,3,5006.243652
330000728,0,NA,1,0,0,42,1,3,1,1,3,2,10,3,3,5384.039551
330000729,0,NA,1,0,0,31,0,2,3,0,3,1,10,3,3,7278.341797
330000731,0,NA,1,0,0,29,0,2,3,0,2,2,10,3,3,7278.341797
330000751,1,0.3,1,0,0,26,0,4,3,0,4,1,7,3,3,9292.368164
330000753,0,NA,1,0,0,36,1,3,2,0,4,1,4.2,3,3,6695.684082
330000754,0,NA,1,0,0,52,0,3,2,0,4,2,9.2,3,2,11714.34375
