"uniqid","ew","y","east","nw","south","age","female","occupation","form_educ","pmi","det_risk","sanct","tax_mor","fin_diff","resp_coop","w1","wex"
70003265,0,NA,0,1,0,55,0,2,3,0,2,2,1,3,1,0.33,17978.289062
70003274,0,NA,0,1,0,23,0,4,2,1,4,3,2.2,2,2,1.5622,85108.125
70003277,0,NA,0,1,0,19,1,4,2,1,3,2,2.34415363144728,3,2,2.3018,125401.28125
70003295,0,NA,0,1,0,35,0,4,3,0,3,1,1,3,1,1.0286,56037.78125
70003296,0,NA,0,1,0,36,0,2,3,0,2,1,2,3,1,1.0286,56037.78125
70003308,0,NA,0,1,0,31,0,4,3,0,3,2,6.6,3,1,1.0721,58407.644531
70003314,0,NA,0,1,0,32,0,4,3,0,3,2,5,3,1,1.0721,58407.644531
70003338,0,NA,0,1,0,27,1,4,2,0,3,3,3.8,1,1,0.659,35902.097656
70003340,0,NA,0,1,0,41,1,2,3,0,3,2,2.6,3,1,0.8436,45959.042969
70003350,0,NA,0,1,0,39,0,4,2,0,3,2,2.4,3,1,0.92,50121.289062
70003358,0,NA,0,1,0,46,1,2,3,1,3,2,5.6,2,1,1.267,69025.734375
70003361,0,NA,0,1,0,38,1,2,3,0,3,2,3,1,1,1.0075,54888.257812
70003364,0,NA,0,1,0,24,0,2,3,0,3,2,4.2,3,1,1.3451,73280.59375
70003370,0,NA,0,1,0,60,1,2,3,0,2,2,1,3,1,1.0841,59061.402344
70003371,0,NA,0,1,0,48,1,3,3,1,3,2,3,3,1,1.2094,65887.703125
70003372,0,NA,0,1,0,53,1,2,2,1,3,2,1,3,1,1.2094,65887.703125
70003373,0,NA,0,1,0,54,0,4,2,1,2,2,1,3,2,0.8734,47582.535156
70003375,0,NA,0,1,0,27,1,3,3,1,2,2,1.8,2,2,0.6355,34621.824219
70003377,0,NA,0,1,0,36,0,3,3,1,3,2,4,3,3,0.7169,39056.46875
70003380,0,NA,0,1,0,55,0,4,2,1,2,2,1.4,2,2,0.5497,29947.46875
70003381,0,NA,0,1,0,38,0,4,3,1,2,2,1,2,3,0.7169,39056.46875
70003407,0,NA,0,1,0,22,0,2,2,1,2,2,1,3,2,1.2337,67211.554688
70003408,0,NA,0,1,0,33,0,2,2,1,2,2,4.2,3,2,1.0286,56037.78125
70003413,0,NA,0,1,0,49,1,2,3,0,4,2,1,1,1,1.1608,63239.992188
70003416,0,NA,0,1,0,27,1,4,2,0,3,2,2.6,2,1,0.9203,50137.632812
70003422,0,NA,0,1,0,23,1,4,3,1,3,2,4.6,2,1,1.8352,99981.070312
70003433,0,NA,0,1,0,36,0,4,3,0,3,2,1.8,3,1,0.92,50121.289062
70003434,0,NA,0,1,0,25,1,3,2,0,3,2,4.4,2,1,0.8199,44667.875
70003441,0,NA,0,1,0,42,0,4,3,0,2,1,6,2,1,1.1153,60761.167969
70003445,0,NA,0,1,0,27,0,3,3,0,3,2,1.6,2,1,0.92,50121.289062
70003456,0,NA,0,1,0,36,1,2,3,0,3,2,1.4,2,1,0.8199,44667.875
70003505,0,NA,0,1,0,33,0,3,3,0,3,2,2.6,3,1,0.8778,47822.246094
70003509,0,NA,0,1,0,35,1,4,3,0,2,2,1.6,3,1,0.7828,42646.679688
70003548,0,NA,0,1,0,21,0,4,2,1,2,2,1,3,1,1.4912,81240.070312
70003551,0,NA,0,1,0,46,1,3,3,0,3,2,1,3,1,1.4054,76565.71875
70003554,0,NA,0,1,0,56,1,4,2,1,4,2,1,3,2,0.7632,41578.878906
70003556,0,NA,0,1,0,43,0,4,3,1,3,2,1.6,3,1,0.7254,39519.546875
70003567,0,NA,0,1,0,57,0,4,2,0,2,2,2.6,1,1,0.7668,41775.003906
70003568,0,NA,0,1,0,47,0,4,2,0,3,3,3.2,3,1,1.1982,65277.53125
70003573,0,NA,0,1,0,41,0,3,2,0,4,1,5,2,1,1.1153,60761.167969
70003581,0,NA,0,1,0,28,0,2,3,0,2,2,5,3,1,0.92,50121.289062
70003591,0,NA,0,1,0,35,0,3,3,1,2,2,3.4,2,1,0.92,50121.289062
70003596,0,NA,0,1,0,32,1,4,2,1,3,2,2.4,2,1,0.8679,47282.898438
70003599,0,NA,0,1,0,44,1,3,3,0,2,2,1,3,1,1.0985,59845.90625
70003607,0,NA,0,1,0,51,0,2,3,0,2,2,1.2,3,1,1.1153,60761.167969
70003631,1,0.35,0,1,0,22,0,4,2,0,4,2,4.6,3,1,1.3639,74304.8125
70003645,0,NA,0,1,0,53,0,3,3,1,4,2,1,2,1,0.9092,49532.90625
70003691,0,NA,0,1,0,32,0,2,3,1,3,1,2.2,3,1,0.6683,36408.757812
70003703,0,NA,0,1,0,65,1,2,3,0,3,1,3,2,1,0.4832,26324.572266
70003708,0,NA,0,1,0,44,0,2,3,0,3,2,1,3,1,1.1781,64182.488281
70003712,0,NA,0,1,0,24,1,4,3,1,3,2,1.8,2,1,2.2012,119920.632812
70003719,0,NA,0,1,0,59,0,4,3,1,2,3,3.8,3,1,0.8316,45305.285156
70003722,0,NA,0,1,0,35,1,4,2,1,3,2,1.8,2,2,0.5601,30514.058594
70003741,0,NA,0,1,0,49,0,2,3,1,3,2,2.2,3,1,1.0638,57955.464844
70003746,0,NA,0,1,0,51,1,3,3,0,2,2,1,3,1,0.9918,54032.929688
70003755,0,NA,0,1,0,47,0,3,3,1,2,2,1,1,1,1.5736,85729.195312
70003758,0,NA,0,1,0,60,1,3,3,1,4,2,1,3,1,1.5607,85026.40625
70003762,0,NA,0,1,0,50,1,3,3,1,2,1,2.6,3,1,1.0393,56620.710938
70003765,0,NA,0,1,0,49,1,2,3,0,3,1,1.8,3,1,1.0393,56620.710938
70003766,0,NA,0,1,0,65,1,3,2,1,3,2,2,3,1,0.6794,37013.480469
70003773,0,NA,0,1,0,39,0,2,3,0,3,2,2.2,3,1,0.9185,50039.570312
70003797,0,NA,0,1,0,46,1,3,3,1,3,2,3.4,3,1,1.0985,59845.90625
70003804,0,NA,0,1,0,59,1,4,2,0,2,2,1,3,1,0.9368,51036.546875
70003805,0,NA,0,1,0,24,1,3,2,1,2,2,1,3,1,2.0223,110174.21875
70003806,0,NA,0,1,0,29,0,2,3,1,3,1,2.8,3,1,1.1403,62123.15625
70003807,0,NA,0,1,0,51,0,3,2,0,4,1,5,3,1,1.3752,74920.429688
70003808,1,NA,0,1,0,30,0,3,3,1,1,1,3.4,3,1,1.1403,62123.15625
70003809,0,NA,0,1,0,24,1,3,2,1,2,2,1,2,1,2.0223,110174.21875
70003813,0,NA,0,1,0,36,1,3,2,1,4,2,6,1,1,1.1198,61006.324219
70003816,0,NA,0,1,0,45,0,2,3,0,1,2,1,3,1,1.1982,65277.53125
70003841,0,NA,0,1,0,47,0,4,3,0,3,2,2.8,3,2,1.1982,65277.53125
70003845,0,NA,0,1,0,38,0,3,3,0,2,2,2.2,3,2,0.9898,53923.96875
80000004,0,NA,0,1,0,32,1,4,2,1,3,2,2.8,3,3,0.9416,3561.458496
80000005,0,NA,0,1,0,50,1,2,3,1,2,2,2.2,3,1,0.9978,3774.026367
80000025,0,NA,0,1,0,53,0,4,2,0,2,2,1,2,3,0.9893,3741.876465
80000034,0,NA,0,1,0,34,0,4,1,1,3,2,6,3,2,1.98,7489.04834
80000044,0,NA,0,1,0,34,1,2,3,1,3,1,5.4,3,1,1.085,4103.847168
80000050,0,NA,0,1,0,33,1,2,3,1,3,1,4.8,2,1,1.085,4103.847168
80000051,0,NA,0,1,0,56,1,4,3,1,2,2,4.6,3,2,0.9594,3628.784424
80000054,0,NA,0,1,0,65,0,3,2,0,3,2,10,3,3,0.4972,1880.583252
80000056,0,NA,0,1,0,45,0,3,2,1,2,3,6.6,2,3,0.9518,3600.038574
80000059,0,NA,0,1,0,38,1,2,3,1,2,2,2.8,2,2,0.9416,3561.458496
80000060,0,NA,0,1,0,21,1,3,3,1,2,2,1,2,3,1.5637,5914.457031
80000064,0,NA,0,1,0,36,1,3,3,1,1,2,6.6,2,1,0.641,2424.484863
80000070,0,NA,0,1,0,39,1,4,2,1,2,2,7.2,1,1,0.641,2424.484863
80000086,0,NA,0,1,0,43,1,3,2,1,2,1,2.6,3,1,0.9978,3774.026367
80000087,0,NA,0,1,0,53,1,3,2,1,4,1,3.6,3,1,0.9978,3774.026367
80000090,0,NA,0,1,0,53,0,2,3,1,4,2,3.6,3,1,0.9518,3600.038574
80000092,0,NA,0,1,0,47,0,4,2,1,4,2,3,3,1,0.9518,3600.038574
80000094,0,NA,0,1,0,21,0,4,3,1,1,3,2.4,1,1,1.8869,7136.911621
80000096,0,NA,0,1,0,34,1,3,3,1,2,2,1.8,2,3,1.378,5212.075195
80000098,0,NA,0,1,0,38,0,4,2,1,2,2,1.8,2,1,1.7383,6574.85498
80000100,0,NA,0,1,0,22,0,3,2,0,2,2,4.2,2,1,1.314,4970.004883
80000104,0,NA,0,1,0,53,0,2,3,0,1,3,1,2,1,1.3917,5263.893066
80000105,0,NA,0,1,0,60,0,2,2,1,2,3,2.6,2,2,1.1558,4371.637207
80000107,0,NA,0,1,0,40,0,2,3,0,3,2,2,3,1,1.0964,4146.96582
80000117,0,NA,0,1,0,42,1,3,2,1,3,2,1,3,1,1.0376,3924.563965
80000126,0,NA,0,1,0,44,0,4,2,1,2,2,2,2,1,0.8583,3246.388916
80000130,0,NA,0,1,0,52,0,4,1,1,2,2,1,3,1,1.2568,4753.654297
80000131,0,NA,0,1,0,35,1,4,3,1,2,2,1,3,1,1.244,4705.240234
80000136,0,NA,0,1,0,50,0,3,2,0,4,2,2.2,3,1,0.9518,3600.038574
80000229,1,0.2,0,1,0,59,0,3,3,1,2,1,6.6,2,2,0.779,2946.44873
80000230,0,NA,0,1,0,45,1,2,3,1,2,2,2,2,2,0.9978,3774.026367
80000231,0,NA,0,1,0,45,1,4,2,1,1,2,2.4,1,1,0.944,3570.536133
80000232,0,NA,0,1,0,35,1,4,3,1,2,2,7,3,1,0.8901,3366.667725
80000236,0,NA,0,1,0,59,0,4,2,1,4,3,3.6,2,3,0.7332,2773.217285
80000237,0,NA,0,1,0,45,1,3,3,0,2,1,3.8,2,1,0.8283,3132.918457
80000253,0,NA,0,1,0,25,1,4,2,1,2,3,2,2,2,0.9416,3561.458496
80000254,0,NA,0,1,0,66,0,4,2,1,2,3,2,2,3,0.5634,2130.974609
80000255,0,NA,0,1,0,29,1,3,2,1,2,2,1,2,2,0.9416,3561.458496
80000259,0,NA,0,1,0,44,0,4,2,1,2,1,3,2,1,0.9518,3600.038574
80000261,0,NA,0,1,0,36,1,4,3,0,3,1,3.6,3,1,0.9416,3561.458496
80000262,0,NA,0,1,0,35,0,2,3,0,4,1,4,3,1,1.7383,6574.85498
80000267,0,NA,0,1,0,33,1,4,3,0,3,2,4.2,3,1,0.9416,3561.458496
80000275,0,NA,0,1,0,46,0,3,3,1,3,2,5.8,2,1,0.9096,3440.42334
80000277,0,NA,0,1,0,32,0,3,3,0,3,2,2,3,1,1.667,6305.17334
80000278,0,NA,0,1,0,21,1,2,2,1,4,1,4,2,2,1.4657,5543.787109
80000280,0,NA,0,1,0,35,0,3,3,1,4,2,2.6,3,1,1.7383,6574.85498
80000285,0,NA,0,1,0,54,1,4,2,0,3,1,2,3,1,0.9978,3774.026367
80000286,0,NA,0,1,0,57,0,2,1,1,2,1,2.4,2,1,0.726,2745.984375
80000288,0,NA,0,1,0,39,0,2,3,1,2,2,1,3,3,1.7383,6574.85498
80000289,0,NA,0,1,0,47,0,4,2,1,3,3,1,2,1,0.9518,3600.038574
80000290,0,NA,0,1,0,59,1,3,3,0,3,2,1,3,1,1.0816,4090.987305
80000293,0,NA,0,1,0,57,1,4,2,0,3,1,4.6,3,2,1.0816,4090.987305
80000294,0,NA,0,1,0,52,1,4,2,0,1,2,2.6,3,1,1.0299,3895.439941
80000297,0,NA,0,1,0,59,0,3,2,0,3,1,5.2,3,2,0.779,2946.44873
80000299,0,NA,0,1,0,57,0,3,2,0,3,2,4.6,3,2,0.779,2946.44873
80000300,0,NA,0,1,0,42,0,4,3,1,1,2,2,1,2,1.3917,5263.893066
80000310,0,NA,0,1,0,26,1,4,3,1,2,2,1,3,1,0.9786,3701.405518
80000312,0,NA,0,1,0,33,1,3,3,0,1,1,1,3,1,0.9786,3701.405518
80000321,0,NA,0,1,0,40,1,4,2,1,3,2,3.8,3,2,0.9978,3774.026367
80000338,0,NA,0,1,0,22,1,4,3,0,2,1,3.4,3,1,2.0288,7673.626953
80000339,0,NA,0,1,0,47,0,4,3,0,4,2,1,3,1,1.2568,4753.654297
80000351,0,NA,0,1,0,33,1,2,2,0,2,1,1,3,2,0.641,2424.484863
80000353,0,NA,0,1,0,37,1,4,2,1,3,2,2,2,1,0.9722,3677.198486
80000355,1,0.2,0,1,0,48,0,2,3,0,4,1,6.6,1,2,0.9518,3600.038574
80000366,0,NA,0,1,0,20,0,4,2,0,2,2,3.6,2,2,1.2584,4759.706055
80000385,0,NA,0,1,0,36,1,2,3,0,3,2,1,3,1,1.085,4103.847168
80000386,0,NA,0,1,0,66,1,3,3,1,1,1,9,3,1,0.7166,2710.43042
80000387,0,NA,0,1,0,36,0,4,2,1,2,2,7.2,2,2,1.6302,6165.98291
80000389,0,NA,0,1,0,50,0,3,3,1,2,1,3,3,1,0.8999,3403.734619
80000396,1,0.2,0,1,0,37,1,3,2,1,4,2,6.4,3,1,0.9416,3561.458496
80000397,0,NA,0,1,0,43,1,3,3,1,3,2,1,3,1,1.0854,4105.360352
80000399,1,0.2,0,1,0,68,0,4,3,1,4,2,6.2,3,1,0.5634,2130.974609
80000405,0,NA,0,1,0,50,1,2,2,1,2,1,8.2,2,2,0.9539,3607.981445
80000409,0,NA,0,1,0,29,0,4,2,1,2,2,3.8,2,3,1.667,6305.17334
80000414,0,NA,0,1,0,21,1,4,2,1,3,2,1.8,2,3,1.4988,5668.982422
80000428,0,NA,0,1,0,20,0,4,2,0,2,2,3.8,2,3,1.2584,4759.706055
80000432,0,NA,0,1,0,45,0,3,2,0,2,2,3.4,2,3,0.9096,3440.42334
80000435,0,NA,0,1,0,50,0,4,2,1,3,2,2,2,1,1.0356,3916.999268
80000472,0,NA,0,1,0,60,0,4,3,0,2,2,1,3,2,0.6894,2607.550537
80000473,0,NA,0,1,0,65,1,4,2,1,3,2,5,3,2,0.6741,2549.680664
80000478,0,NA,0,1,0,50,0,4,2,1,1,2,2.15562029329496,2,1,1.0356,3916.999268
80000482,0,NA,0,1,0,69,0,3,3,1,4,1,6.4,3,1,0.6585,2490.676025
80000498,0,NA,0,1,0,26,1,4,3,0,4,1,3.4,2,3,0.9786,3701.405518
80000514,1,0.23,0,1,0,53,1,2,3,1,3,2,6.8,3,2,1.1484,4343.647949
80000515,0,NA,0,1,0,52,1,4,2,1,3,2,1,1,4,1.0854,4105.360352
80000516,0,NA,0,1,0,60,1,2,3,0,2,1,3.6,3,2,0.9719,3676.063721
80000521,1,0.2,0,1,0,56,0,3,2,1,1,2,4,3,1,0.6416,2426.75415
80000526,0,NA,0,1,0,20,1,3,2,1,2,2,3,2,3,1.5637,5914.457031
80000527,0,NA,0,1,0,37,1,3,3,1,2,2,3.4,2,3,0.9416,3561.458496
80000528,0,NA,0,1,0,55,0,2,1,1,2,2,1,2,3,0.779,2946.44873
80000529,0,NA,0,1,0,56,1,4,1,1,2,2,1,2,3,1.0816,4090.987305
80000531,0,NA,0,1,0,29,0,4,2,1,2,3,1.8,2,3,1.7383,6574.85498
80000541,0,NA,0,1,0,40,0,2,3,0,3,1,2.8,3,1,0.9518,3600.038574
80000549,0,NA,0,1,0,51,1,4,2,1,4,2,1.82743362904895,3,1,0.901,3407.895264
80000552,0,NA,0,1,0,48,1,4,3,1,3,2,2.92265311348068,2,2,1.0376,3924.563965
80000553,0,NA,0,1,0,42,1,4,2,1,2,2,1,3,1,0.901,3407.895264
80000556,0,NA,0,1,0,29,1,2,3,0,2,2,3,2,1,0.9416,3561.458496
80000559,0,NA,0,1,0,37,0,4,2,1,2,2,3,3,1,1.7383,6574.85498
80000562,0,NA,0,1,0,58,1,3,2,1,3,2,1.6,3,1,1.0816,4090.987305
80000565,0,NA,0,1,0,34,1,2,3,0,2,3,2.6,3,1,0.9416,3561.458496
80000570,0,NA,0,1,0,52,0,4,2,1,3,2,2.1194612979084,3,1,1.3917,5263.893066
80000573,0,NA,0,1,0,28,0,4,2,1,2,2,1.6,3,1,1.7383,6574.85498
80000579,0,NA,0,1,0,55,0,2,2,0,2,2,3,3,1,0.779,2946.44873
80000586,0,NA,0,1,0,41,1,2,3,1,2,2,1,3,1,0.9978,3774.026367
80000588,0,NA,0,1,0,40,0,2,3,0,3,1,2.8,3,1,0.9518,3600.038574
80000590,0,NA,0,1,0,54,1,3,2,0,3,1,1.6,3,1,0.9978,3774.026367
80000597,0,NA,0,1,0,53,1,2,3,1,3,2,1.8,3,1,0.9978,3774.026367
80000605,0,NA,0,1,0,34,0,2,3,0,3,2,1.4,3,1,1.7383,6574.85498
80000609,0,NA,0,1,0,40,0,2,3,0,3,2,3.6,3,1,0.9518,3600.038574
80000615,0,NA,0,1,0,56,1,3,1,0,3,2,3,3,1,1.0816,4090.987305
80000626,0,NA,0,1,0,47,0,2,3,0,3,2,1,3,1,0.9518,3600.038574
80000628,0,NA,0,1,0,44,1,2,3,0,3,2,2.4,3,1,0.9978,3774.026367
80000647,0,NA,0,1,0,33,0,3,3,1,4,2,4.2,2,1,2.009,7598.736328
80000667,0,NA,0,1,0,56,0,2,3,0,3,2,2.2,3,1,0.779,2946.44873
80000675,0,NA,0,1,0,43,0,2,3,1,2,2,2.4,3,1,0.9518,3600.038574
80000677,0,NA,0,1,0,22,0,2,2,0,2,2,1.6,3,1,1.314,4970.004883
80000682,0,NA,0,1,0,27,1,3,3,0,3,2,2.6,3,3,0.9786,3701.405518
80000705,0,NA,0,1,0,43,1,4,3,0,3,2,1.4,2,1,1.3153,4974.921875
80000706,0,NA,0,1,0,41,0,2,3,0,4,2,1,3,1,1.2568,4753.654297
80000707,0,NA,0,1,0,47,0,3,3,0,4,2,1.6,3,1,1.2568,4753.654297
80000709,0,NA,0,1,0,56,0,4,3,1,2,3,2.2,2,2,1.1558,4371.637207
80000711,0,NA,0,1,0,35,1,2,3,1,3,3,1,2,1,1.378,5212.075195
80000713,0,NA,0,1,0,54,1,3,2,1,3,2,2,2,1,0.9978,3774.026367
80000714,0,NA,0,1,0,49,0,4,3,1,1,2,2.6,2,1,1.3917,5263.893066
80000717,0,NA,0,1,0,53,1,4,2,0,4,2,1,2,1,0.9978,3774.026367
80000721,0,NA,0,1,0,39,1,2,2,1,3,2,3.8,3,1,0.9416,3561.458496
80000725,0,NA,0,1,0,45,0,4,2,1,4,2,1,2,1,0.9518,3600.038574
80000728,0,NA,0,1,0,49,1,4,3,0,2,2,1.8,3,2,0.9978,3774.026367
80000732,0,NA,0,1,0,53,1,3,2,0,2,2,2.6,3,2,0.9978,3774.026367
80000733,1,0.19,0,1,0,33,0,2,3,1,2,1,6.8,2,1,1.7383,6574.85498
80000737,0,NA,0,1,0,48,1,4,2,1,4,2,1,3,1,1.0299,3895.439941
80000738,0,NA,0,1,0,32,1,3,3,1,1,2,1,2,1,0.9722,3677.198486
80000741,0,NA,0,1,0,25,0,3,2,1,3,2,1,2,1,1.7885,6764.729004
80000750,0,NA,0,1,0,50,0,4,2,1,1,3,1,2,3,0.8583,3246.388916
80000756,0,NA,0,1,0,32,1,2,3,1,3,1,6.4,3,1,0.8796,3326.952881
80000763,0,NA,0,1,0,20,1,3,2,1,2,2,4.2,2,1,1.2644,4782.400391
80000764,0,NA,0,1,0,58,1,3,3,1,2,2,3.6,2,1,0.8602,3253.575439
80000767,0,NA,0,1,0,28,0,3,3,1,2,2,3.2,2,1,1.2318,4659.095703
80000768,0,NA,0,1,0,41,0,4,2,1,2,1,4.4,2,1,0.6487,2453.608887
80000770,0,NA,0,1,0,35,0,3,3,1,2,1,5,3,1,1.2318,4659.095703
80000772,0,NA,0,1,0,41,0,4,2,1,3,1,3.8,2,1,0.7517,2843.190674
80000776,0,NA,0,1,0,55,0,4,2,0,2,1,3.2,2,1,0.6046,2286.807373
80000789,0,NA,0,1,0,28,1,4,2,1,3,2,3.37530240168452,2,4,1.0246,3875.393311
80000825,0,NA,0,1,0,60,1,2,2,1,1,2,1,3,1,1.1257,4257.788574
80000832,0,NA,0,1,0,47,1,4,2,1,2,1,5.8,2,1,1.1484,4343.647949
80000843,0,NA,0,1,0,52,0,4,2,1,3,2,6,1,2,1.0964,4146.96582
80000850,0,NA,0,1,0,27,1,2,3,0,2,2,7.6,3,2,0.8446,3194.570801
80000852,1,0.2,0,1,0,26,0,3,3,1,2,1,6,3,2,1.7383,6574.85498
80000871,0,NA,0,1,0,68,0,3,1,1,2,2,1,2,3,0.5634,2130.974609
80000873,0,NA,0,1,0,52,0,3,2,1,2,2,1,2,3,0.9518,3600.038574
80000874,0,NA,0,1,0,30,1,4,2,1,2,2,2.2,2,3,0.9416,3561.458496
80000895,0,NA,0,1,0,32,1,3,2,0,2,2,6,2,3,0.9416,3561.458496
80000906,0,NA,0,1,0,28,0,3,2,0,2,2,5.2,2,3,1.7383,6574.85498
80000911,0,NA,0,1,0,25,0,4,2,0,2,2,4.4,3,3,1.7383,6574.85498
80000923,0,NA,0,1,0,22,0,3,3,0,2,2,5,2,2,1.314,4970.004883
80000924,0,NA,0,1,0,59,1,4,3,0,3,2,1,3,1,1.4213,5375.850586
80000958,0,NA,0,1,0,66,1,4,1,1,2,2,5,2,3,1.0167,3845.512939
80000964,0,NA,0,1,0,63,0,2,2,0,2,2,5.4,3,1,0.779,2946.44873
80000966,0,NA,0,1,0,49,1,4,2,1,2,2,3,2,1,1.0299,3895.439941
80000971,0,NA,0,1,0,26,0,4,3,0,4,2,1,2,1,1.7383,6574.85498
80000974,1,NA,0,1,0,20,0,4,2,1,3,2,2.6,2,1,1.3541,5121.676758
80000975,0,NA,0,1,0,67,0,3,2,1,4,1,5.8,3,2,0.5219,1974.007202
80000976,0,NA,0,1,0,48,0,4,3,0,3,2,6,3,1,0.9518,3600.038574
80000977,0,NA,0,1,0,36,1,2,3,1,2,2,1.6,3,1,0.9416,3561.458496
80000978,0,NA,0,1,0,24,0,2,3,0,3,2,1.8,3,1,1.314,4970.004883
80000982,0,NA,0,1,0,37,1,2,3,0,4,2,9,3,1,0.9416,3561.458496
80000986,0,NA,0,1,0,35,1,3,3,1,2,2,8,3,1,0.9416,3561.458496
80000988,0,NA,0,1,0,49,1,2,3,0,2,2,1,3,1,0.9978,3774.026367
80000989,0,NA,0,1,0,55,0,2,3,1,2,2,1.4,2,2,1.1558,4371.637207
80000993,0,NA,0,1,0,58,0,4,2,1,3,2,1.8,3,1,0.8478,3206.674316
80000995,0,NA,0,1,0,47,0,2,3,1,2,3,2,3,3,1.3917,5263.893066
80001001,0,NA,0,1,0,29,1,3,2,0,3,2,4.6,2,1,0.9416,3561.458496
80001003,0,NA,0,1,0,33,0,3,3,1,2,2,1,3,2,1.7383,6574.85498
80001005,0,NA,0,1,0,40,1,2,3,0,3,2,2.8,3,1,0.9978,3774.026367
80001006,0,NA,0,1,0,36,0,3,2,1,2,2,2.4,3,2,1.7383,6574.85498
80001014,0,NA,0,1,0,30,0,2,2,1,3,3,1,3,2,1.2318,4659.095703
80001020,0,NA,0,1,0,50,0,2,1,0,3,2,1,3,1,1.0356,3916.999268
80001021,0,NA,0,1,0,83,1,4,2,0,3,2,1,3,1,0.7619,2881.770752
80001022,0,NA,0,1,0,55,0,4,2,1,2,2,2,2,1,0.8053,3045.924561
80001025,0,NA,0,1,0,32,1,2,3,0,1,3,1,3,1,1.244,4705.240234
80001026,0,NA,0,1,0,43,0,4,2,1,4,3,1,3,1,1.2568,4753.654297
80001027,0,NA,0,1,0,31,1,3,3,0,2,2,3.2,3,1,1.244,4705.240234
80001028,0,NA,0,1,0,54,0,4,1,1,3,2,3.2,2,1,0.9518,3600.038574
80001030,0,NA,0,1,0,60,0,4,1,1,3,2,1,3,1,0.779,2946.44873
80001031,0,NA,0,1,0,65,1,4,1,0,3,2,1.8,3,1,0.7619,2881.770752
80001032,0,NA,0,1,0,47,0,4,2,1,2,3,1,3,1,0.9518,3600.038574
80001034,0,NA,0,1,0,61,0,2,3,1,2,1,1.8,3,1,0.726,2745.984375
80001039,0,NA,0,1,0,22,1,4,2,1,2,2,1,3,1,1.5637,5914.457031
80001046,0,NA,0,1,0,72,0,4,1,1,3,2,3,3,1,0.5634,2130.974609
80001048,0,NA,0,1,0,53,1,4,3,0,3,2,2.6,3,1,0.9978,3774.026367
80001049,0,NA,0,1,0,60,0,4,3,1,4,2,1.6,3,1,0.8478,3206.674316
80001050,0,NA,0,1,0,55,1,4,1,1,4,2,2.8,2,1,1.0816,4090.987305
80001051,1,0.23,0,1,0,36,0,3,3,1,2,2,6.4,1,1,1.98,7489.04834
80001052,0,NA,0,1,0,60,0,4,3,1,2,3,2,3,1,0.8478,3206.674316
80001059,0,NA,0,1,0,33,0,4,3,0,1,2,1,3,1,1.8848,7128.96875
80001066,0,NA,0,1,0,40,1,4,3,0,2,2,8.4,3,2,0.8957,3387.848877
80001067,0,NA,0,1,0,53,0,2,3,0,3,2,7.4,3,2,0.8539,3229.746582
80001071,0,NA,0,1,0,35,1,2,2,1,2,2,1,2,1,0.9722,3677.198486
80001072,0,NA,0,1,0,30,0,4,2,1,2,1,1,2,1,1.7885,6764.729004
80001074,0,NA,0,1,0,35,1,2,3,1,3,1,1,3,1,0.9722,3677.198486
80001075,0,NA,0,1,0,50,1,4,1,0,3,2,1,3,1,1.0299,3895.439941
80001086,0,NA,0,1,0,38,0,4,2,1,1,2,1,2,1,1.5679,5930.342773
80001122,0,NA,0,1,0,21,0,2,3,0,3,2,1.4,2,2,1.504,5688.650879
80001165,0,NA,0,1,0,55,0,3,3,0,4,1,1,3,1,1.0382,3926.833252
80001173,0,NA,0,1,0,58,0,4,2,1,2,2,4,2,2,0.6046,2286.807373
80001178,0,NA,0,1,0,37,1,3,3,1,4,2,4.8,2,3,0.743,2810.28418
80001182,0,NA,0,1,0,28,1,3,3,1,2,2,4.8,3,3,0.743,2810.28418
80001188,0,NA,0,1,0,60,1,4,1,1,3,1,2.8,3,1,1.1761,4448.418945
80001193,0,NA,0,1,0,28,0,4,2,1,3,1,1.6,3,2,1.7383,6574.85498
80001197,0,NA,0,1,0,42,1,3,3,0,2,2,1,2,1,0.9978,3774.026367
80001198,0,NA,0,1,0,34,0,2,3,0,2,1,2,3,2,1.7383,6574.85498
80001204,0,NA,0,1,0,38,0,4,2,0,2,2,1,2,3,1.7383,6574.85498
80001205,0,NA,0,1,0,76,0,4,1,1,1,2,4.2,3,1,0.4186,1583.290771
80001207,0,NA,0,1,0,48,0,2,3,0,4,1,9,3,1,0.9518,3600.038574
80001211,0,NA,0,1,0,70,0,4,2,1,3,2,1.2,3,3,0.4186,1583.290771
80001216,0,NA,0,1,0,32,1,3,2,1,3,2,2.4,1,1,0.9416,3561.458496
80001217,0,NA,0,1,0,46,1,4,2,1,3,2,2,2,1,1.0299,3895.439941
80001219,0,NA,0,1,0,28,1,4,2,1,1,2,1,3,1,0.9786,3701.405518
80001222,0,NA,0,1,0,32,1,4,2,1,3,1,2,3,1,0.9722,3677.198486
80001223,0,NA,0,1,0,35,1,4,3,1,3,2,3,3,1,1.0246,3875.393311
80001224,0,NA,0,1,0,31,1,3,3,0,2,2,2,2,1,0.9416,3561.458496
80001228,0,NA,0,1,0,48,1,4,3,0,3,2,1,3,2,1.1484,4343.647949
80001235,0,NA,0,1,0,55,0,4,1,1,4,2,5,3,4,0.9018,3410.921143
80001247,0,NA,0,1,0,62,0,2,2,1,4,2,2,3,1,0.779,2946.44873
